State,Town,Crimes,Type
Connecticut,West Haven,0,Ethinictity
Connecticut,West Haven,0,Disability
Connecticut,West Haven,0,Gender
Connecticut,West Haven,0,Gender Identity
Connecticut,Willimantic,1,Race
Connecticut,Willimantic,0,Religion
Connecticut,Willimantic,0,Sexual Orientation
Connecticut,Willimantic,0,Ethinictity
Connecticut,Willimantic,0,Disability
Connecticut,Willimantic,0,Gender
Connecticut,Willimantic,0,Gender Identity
Connecticut,Winchester,2,Race
Connecticut,Winchester,0,Religion
Connecticut,Winchester,0,Sexual Orientation
Connecticut,Winchester,0,Ethinictity
Connecticut,Winchester,0,Disability
Connecticut,Winchester,0,Gender
Connecticut,Winchester,0,Gender Identity
Connecticut,Windsor Locks,0,Race
Connecticut,Windsor Locks,0,Religion
Connecticut,Windsor Locks,0,Sexual Orientation
Connecticut,Windsor Locks,0,Ethinictity
Connecticut,Windsor Locks,1,Disability
Connecticut,Windsor Locks,0,Gender
Connecticut,Windsor Locks,0,Gender Identity
Connecticut,Wolcott,1,Race
Connecticut,Wolcott,0,Religion
Connecticut,Wolcott,0,Sexual Orientation
Connecticut,Wolcott,0,Ethinictity
Connecticut,Wolcott,0,Disability
Connecticut,Wolcott,0,Gender
Connecticut,Wolcott,0,Gender Identity
Connecticut,Yale University,0,Race
Connecticut,Yale University,0,Religion
Connecticut,Yale University,1,Sexual Orientation
Connecticut,Yale University,0,Ethinictity
Connecticut,Yale University,0,Disability
Connecticut,Yale University,0,Gender
Connecticut,Yale University,0,Gender Identity
Washington DC,Metro Transit Police,0,Race
Washington DC,Metro Transit Police,0,Religion
Washington DC,Metro Transit Police,1,Sexual Orientation
Washington DC,Metro Transit Police,1,Ethinictity
Washington DC,Metro Transit Police,0,Disability
Washington DC,Metro Transit Police,0,Gender
Washington DC,Metro Transit Police,0,Gender Identity
Washington DC,Washington,18,Race
Washington DC,Washington,6,Religion
Washington DC,Washington,31,Sexual Orientation
Washington DC,Washington,3,Ethinictity
Washington DC,Washington,0,Disability
Washington DC,Washington,0,Gender
Washington DC,Washington,12,Gender Identity
Delaware,Delaware,1,Race
Delaware,Delaware,0,Religion
Delaware,Delaware,0,Sexual Orientation
Delaware,Delaware,0,Ethinictity
Delaware,Delaware,0,Disability
Delaware,Delaware,0,Gender
Delaware,Delaware,0,Gender Identity
Delaware,Dover,0,Race
Delaware,Dover,0,Religion
Delaware,Dover,1,Sexual Orientation
Delaware,Dover,0,Ethinictity
Delaware,Dover,0,Disability
Delaware,Dover,0,Gender
Delaware,Dover,0,Gender Identity
Delaware,Milford,1,Race
Delaware,Milford,0,Religion
Delaware,Milford,1,Sexual Orientation
Delaware,Milford,0,Ethinictity
Delaware,Milford,0,Disability
Delaware,Milford,0,Gender
Delaware,Milford,0,Gender Identity
Delaware,Milton,1,Race
Delaware,Milton,0,Religion
Delaware,Milton,0,Sexual Orientation
Delaware,Milton,0,Ethinictity
Delaware,Milton,0,Disability
Delaware,Milton,0,Gender
Delaware,Milton,0,Gender Identity
Delaware,New Castle,1,Race
Delaware,New Castle,0,Religion
Delaware,New Castle,0,Sexual Orientation
Delaware,New Castle,0,Ethinictity
Delaware,New Castle,0,Disability
Delaware,New Castle,0,Gender
Delaware,New Castle,0,Gender Identity
Delaware,New Castle County Police Department,1,Race
Delaware,New Castle County Police Department,0,Religion
Delaware,New Castle County Police Department,0,Sexual Orientation
Delaware,New Castle County Police Department,0,Ethinictity
Delaware,New Castle County Police Department,0,Disability
Delaware,New Castle County Police Department,0,Gender
Delaware,New Castle County Police Department,0,Gender Identity
Delaware,Seaford,1,Race
Delaware,Seaford,0,Religion
Delaware,Seaford,0,Sexual Orientation
Delaware,Seaford,0,Ethinictity
Delaware,Seaford,0,Disability
Delaware,Seaford,0,Gender
Delaware,Seaford,0,Gender Identity
Delaware,Smyrna,1,Race
Delaware,Smyrna,0,Religion
Delaware,Smyrna,0,Sexual Orientation
Delaware,Smyrna,0,Ethinictity
Delaware,Smyrna,0,Disability
Delaware,Smyrna,0,Gender
Delaware,Smyrna,0,Gender Identity
Delaware,State Police: Kent County,1,Race
Delaware,State Police: Kent County,0,Religion
Delaware,State Police: Kent County,0,Sexual Orientation
Delaware,State Police: Kent County,0,Ethinictity
Delaware,State Police: Kent County,0,Disability
Delaware,State Police: Kent County,0,Gender
Delaware,State Police: Kent County,0,Gender Identity
Delaware,State Police: New Castle County,1,Race
Delaware,State Police: New Castle County,0,Religion
Delaware,State Police: New Castle County,0,Sexual Orientation
Delaware,State Police: New Castle County,0,Ethinictity
Delaware,State Police: New Castle County,0,Disability
Delaware,State Police: New Castle County,0,Gender
Delaware,State Police: New Castle County,0,Gender Identity
Delaware,State Police: Sussex County,0,Race
Delaware,State Police: Sussex County,0,Religion
Delaware,State Police: Sussex County,1,Sexual Orientation
Delaware,State Police: Sussex County,0,Ethinictity
Delaware,State Police: Sussex County,0,Disability
Delaware,State Police: Sussex County,0,Gender
Delaware,State Police: Sussex County,0,Gender Identity
Florida,Alachua,0,Race
Florida,Alachua,0,Religion
Florida,Alachua,0,Sexual Orientation
Florida,Alachua,1,Ethinictity
Florida,Alachua,0,Disability
Florida,Alachua,0,Gender
Florida,Alachua,0,Gender Identity
Florida,Brevard,0,Race
Florida,Brevard,0,Religion
Florida,Brevard,1,Sexual Orientation
Florida,Brevard,0,Ethinictity
Florida,Brevard,0,Disability
Florida,Brevard,0,Gender
Florida,Brevard,0,Gender Identity
Florida,Charlotte,1,Race
Florida,Charlotte,0,Religion
Florida,Charlotte,0,Sexual Orientation
Florida,Charlotte,0,Ethinictity
Florida,Charlotte,0,Disability
Florida,Charlotte,0,Gender
Florida,Charlotte,0,Gender Identity
Florida,Clay,1,Race
Florida,Clay,0,Religion
Florida,Clay,0,Sexual Orientation
Florida,Clay,0,Ethinictity
Florida,Clay,0,Disability
Florida,Clay,0,Gender
Florida,Clay,0,Gender Identity
Florida,Collier,,Race
Florida,Collier,0,Religion
Florida,Collier,0,Sexual Orientation
Florida,Collier,0,Ethinictity
Florida,Collier,0,Disability
Florida,Collier,0,Gender
Florida,Collier,0,Gender Identity
Florida,Delray Beach,1,Race
Florida,Delray Beach,0,Religion
Florida,Delray Beach,0,Sexual Orientation
Florida,Delray Beach,0,Ethinictity
Florida,Delray Beach,0,Disability
Florida,Delray Beach,0,Gender
Florida,Delray Beach,0,Gender Identity
Florida,Flagler,2,Race
Florida,Flagler,0,Religion
Florida,Flagler,0,Sexual Orientation
Florida,Flagler,0,Ethinictity
Florida,Flagler,0,Disability
Florida,Flagler,0,Gender
Florida,Flagler,0,Gender Identity
Florida,Gainesville,2,Race
Florida,Gainesville,0,Religion
Florida,Gainesville,1,Sexual Orientation
Florida,Gainesville,0,Ethinictity
Florida,Gainesville,0,Disability
Florida,Gainesville,0,Gender
Florida,Gainesville,0,Gender Identity
Florida,Hallandale,2,Race
Florida,Hallandale,0,Religion
Florida,Hallandale,1,Sexual Orientation
Florida,Hallandale,0,Ethinictity
Florida,Hallandale,0,Disability
Florida,Hallandale,0,Gender
Florida,Hallandale,0,Gender Identity
Florida,Hillsborough,0,Race
Florida,Hillsborough,0,Religion
Florida,Hillsborough,0,Sexual Orientation
Florida,Hillsborough,1,Ethinictity
Florida,Hillsborough,0,Disability
Florida,Hillsborough,0,Gender
Florida,Hillsborough,0,Gender Identity
Florida,Homestead,2,Race
Florida,Homestead,0,Religion
Florida,Homestead,1,Sexual Orientation
Florida,Homestead,0,Ethinictity
Florida,Homestead,0,Disability
Florida,Homestead,0,Gender
Florida,Homestead,0,Gender Identity
Florida,Jacksonville,5,Race
Florida,Jacksonville,0,Religion
Florida,Jacksonville,0,Sexual Orientation
Florida,Jacksonville,0,Ethinictity
Florida,Jacksonville,0,Disability
Florida,Jacksonville,0,Gender
Florida,Jacksonville,0,Gender Identity
Florida,Jupiter,1,Race
Florida,Jupiter,0,Religion
Florida,Jupiter,1,Sexual Orientation
Florida,Jupiter,0,Ethinictity
Florida,Jupiter,0,Disability
Florida,Jupiter,0,Gender
Florida,Jupiter,0,Gender Identity
Florida,Lake,1,Race
Florida,Lake,0,Religion
Florida,Lake,0,Sexual Orientation
Florida,Lake,0,Ethinictity
Florida,Lake,0,Disability
Florida,Lake,0,Gender
Florida,Lake,0,Gender Identity
Florida,Lake Alfred,0,Race
Florida,Lake Alfred,0,Religion
Florida,Lake Alfred,0,Sexual Orientation
Florida,Lake Alfred,1,Ethinictity
Florida,Lake Alfred,0,Disability
Florida,Lake Alfred,0,Gender
Florida,Lake Alfred,0,Gender Identity
Florida,Largo,0,Race
Florida,Largo,0,Religion
Florida,Largo,1,Sexual Orientation
Florida,Largo,0,Ethinictity
Florida,Largo,0,Disability
Florida,Largo,0,Gender
Florida,Largo,0,Gender Identity
Florida,Manatee,1,Race
Florida,Manatee,0,Religion
Florida,Manatee,0,Sexual Orientation
Florida,Manatee,0,Ethinictity
Florida,Manatee,0,Disability
Florida,Manatee,0,Gender
Florida,Manatee,0,Gender Identity
Florida,Melbourne,1,Race
Florida,Melbourne,1,Religion
Florida,Melbourne,0,Sexual Orientation
Florida,Melbourne,0,Ethinictity
Florida,Melbourne,0,Disability
Florida,Melbourne,0,Gender
Florida,Melbourne,0,Gender Identity
Florida,Miramar,0,Race
Florida,Miramar,0,Religion
Florida,Miramar,1,Sexual Orientation
Florida,Miramar,0,Ethinictity
Florida,Miramar,0,Disability
Florida,Miramar,0,Gender
Florida,Miramar,0,Gender Identity
Florida,North Miami,2,Race
Florida,North Miami,1,Religion
Florida,North Miami,3,Sexual Orientation
Florida,North Miami,0,Ethinictity
Florida,North Miami,0,Disability
Florida,North Miami,0,Gender
Florida,North Miami,0,Gender Identity
Florida,North Miami Beach,0,Race
Florida,North Miami Beach,0,Religion
Florida,North Miami Beach,1,Sexual Orientation
Florida,North Miami Beach,0,Ethinictity
Florida,North Miami Beach,0,Disability
Florida,North Miami Beach,0,Gender
Florida,North Miami Beach,0,Gender Identity
Florida,North Port,0,Race
Florida,North Port,0,Religion
Florida,North Port,1,Sexual Orientation
Florida,North Port,0,Ethinictity
Florida,North Port,0,Disability
Florida,North Port,0,Gender
Florida,North Port,0,Gender Identity
Florida,Orange,6,Race
Florida,Orange,0,Religion
Florida,Orange,4,Sexual Orientation
Florida,Orange,0,Ethinictity
Florida,Orange,0,Disability
Florida,Orange,0,Gender
Florida,Orange,0,Gender Identity
Florida,Orlando,1,Race
Florida,Orlando,0,Religion
Florida,Orlando,1,Sexual Orientation
Florida,Orlando,0,Ethinictity
Florida,Orlando,0,Disability
Florida,Orlando,0,Gender
Florida,Orlando,0,Gender Identity
Florida,Osceola,0,Race
Florida,Osceola,0,Religion
Florida,Osceola,0,Sexual Orientation
Florida,Osceola,2,Ethinictity
Florida,Osceola,0,Disability
Florida,Osceola,0,Gender
Florida,Osceola,0,Gender Identity
Florida,Palm Bay,0,Race
Florida,Palm Bay,1,Religion
Florida,Palm Bay,0,Sexual Orientation
Florida,Palm Bay,0,Ethinictity
Florida,Palm Bay,0,Disability
Florida,Palm Bay,0,Gender
Florida,Palm Bay,0,Gender Identity
Florida,Palm Beach,0,Race
Florida,Palm Beach,1,Religion
Florida,Palm Beach,0,Sexual Orientation
Florida,Palm Beach,0,Ethinictity
Florida,Palm Beach,0,Disability
Florida,Palm Beach,0,Gender
Florida,Palm Beach,0,Gender Identity
Florida,Panama City,2,Race
Florida,Panama City,,Religion
Florida,Panama City,0,Sexual Orientation
Florida,Panama City,0,Ethinictity
Florida,Panama City,0,Disability
Florida,Panama City,0,Gender
Florida,Panama City,0,Gender Identity
Florida,Pasco,1,Race
Florida,Pasco,0,Religion
Florida,Pasco,0,Sexual Orientation
Florida,Pasco,0,Ethinictity
Florida,Pasco,0,Disability
Florida,Pasco,0,Gender
Florida,Pasco,0,Gender Identity
Florida,Pembroke Pines,0,Race
Florida,Pembroke Pines,0,Religion
Florida,Pembroke Pines,0,Sexual Orientation
Florida,Pembroke Pines,1,Ethinictity
Florida,Pembroke Pines,0,Disability
Florida,Pembroke Pines,0,Gender
Florida,Pembroke Pines,0,Gender Identity
Florida,Pensacola,0,Race
Florida,Pensacola,0,Religion
Florida,Pensacola,1,Sexual Orientation
Florida,Pensacola,0,Ethinictity
Florida,Pensacola,0,Disability
Florida,Pensacola,0,Gender
Florida,Pensacola,0,Gender Identity
Florida,Pompano Beach,1,Race
Florida,Pompano Beach,1,Religion
Florida,Pompano Beach,0,Sexual Orientation
Florida,Pompano Beach,1,Ethinictity
Florida,Pompano Beach,0,Disability
Florida,Pompano Beach,0,Gender
Florida,Pompano Beach,0,Gender Identity
Florida,Port St. Lucie,1,Race
Florida,Port St. Lucie,0,Religion
Florida,Port St. Lucie,0,Sexual Orientation
Florida,Port St. Lucie,0,Ethinictity
Florida,Port St. Lucie,0,Disability
Florida,Port St. Lucie,0,Gender
Florida,Port St. Lucie,0,Gender Identity
Florida,Sanford,0,Race
Florida,Sanford,0,Religion
Florida,Sanford,1,Sexual Orientation
Florida,Sanford,0,Ethinictity
Florida,Sanford,0,Disability
Florida,Sanford,0,Gender
Florida,Sanford,0,Gender Identity
Florida,Santa Rosa,0,Race
Florida,Santa Rosa,0,Religion
Florida,Santa Rosa,1,Sexual Orientation
Florida,Santa Rosa,0,Ethinictity
Florida,Santa Rosa,0,Disability
Florida,Santa Rosa,0,Gender
Florida,Santa Rosa,0,Gender Identity
Florida,St. Petersburg,0,Race
Florida,St. Petersburg,1,Religion
Florida,St. Petersburg,0,Sexual Orientation
Florida,St. Petersburg,0,Ethinictity
Florida,St. Petersburg,0,Disability
Florida,St. Petersburg,0,Gender
Florida,St. Petersburg,0,Gender Identity
Florida,Sunrise,1,Race
Florida,Sunrise,0,Religion
Florida,Sunrise,0,Sexual Orientation
Florida,Sunrise,0,Ethinictity
Florida,Sunrise,0,Disability
Florida,Sunrise,0,Gender
Florida,Sunrise,0,Gender Identity
Florida,Tallahassee,1,Race
Florida,Tallahassee,0,Religion
Florida,Tallahassee,0,Sexual Orientation
Florida,Tallahassee,0,Ethinictity
Florida,Tallahassee,0,Disability
Florida,Tallahassee,0,Gender
Florida,Tallahassee,0,Gender Identity
Florida,Venice,0,Race
Florida,Venice,2,Religion
Florida,Venice,0,Sexual Orientation
Florida,Venice,0,Ethinictity
Florida,Venice,0,Disability
Florida,Venice,0,Gender
Florida,Venice,0,Gender Identity
Florida,Volusia,,Race
Florida,Volusia,,Religion
Florida,Volusia,,Sexual Orientation
Florida,Volusia,,Ethinictity
Florida,Volusia,,Disability
Florida,Volusia,,Gender
Florida,Volusia,,Gender Identity
Florida,Weston,1,Race
Florida,Weston,,Religion
Florida,Weston,0,Sexual Orientation
Florida,Weston,0,Ethinictity
Florida,Weston,0,Disability
Florida,Weston,0,Gender
Florida,Weston,0,Gender Identity
Georgia,Atlanta,5,Race
Georgia,Atlanta,1,Religion
Georgia,Atlanta,12,Sexual Orientation
Georgia,Atlanta,2,Ethinictity
Georgia,Atlanta,1,Disability
Georgia,Atlanta,0,Gender
Georgia,Atlanta,0,Gender Identity
Georgia,Cobb County Police Department,19,Race
Georgia,Cobb County Police Department,3,Religion
Georgia,Cobb County Police Department,2,Sexual Orientation
Georgia,Cobb County Police Department,3,Ethinictity
Georgia,Cobb County Police Department,0,Disability
Georgia,Cobb County Police Department,0,Gender
Georgia,Cobb County Police Department,0,Gender Identity
Georgia,Conyers,1,Race
Georgia,Conyers,0,Religion
Georgia,Conyers,0,Sexual Orientation
Georgia,Conyers,0,Ethinictity
Georgia,Conyers,0,Disability
Georgia,Conyers,0,Gender
Georgia,Conyers,0,Gender Identity
Georgia,Henry County Police Department,1,Race
Georgia,Henry County Police Department,0,Religion
Georgia,Henry County Police Department,0,Sexual Orientation
Georgia,Henry County Police Department,0,Ethinictity
Georgia,Henry County Police Department,0,Disability
Georgia,Henry County Police Department,0,Gender
Georgia,Henry County Police Department,0,Gender Identity
Georgia,Kennesaw State University,0,Race
Georgia,Kennesaw State University,0,Religion
Georgia,Kennesaw State University,,Sexual Orientation
Georgia,Kennesaw State University,0,Ethinictity
Georgia,Kennesaw State University,0,Disability
Georgia,Kennesaw State University,0,Gender
Georgia,Kennesaw State University,0,Gender Identity
Georgia,University of Georgia,2,Race
Georgia,University of Georgia,1,Religion
Georgia,University of Georgia,1,Sexual Orientation
Georgia,University of Georgia,0,Ethinictity
Georgia,University of Georgia,0,Disability
Georgia,University of Georgia,0,Gender
Georgia,University of Georgia,0,Gender Identity
Georgia,Villa Rica,1,Race
Georgia,Villa Rica,0,Religion
Georgia,Villa Rica,0,Sexual Orientation
Georgia,Villa Rica,0,Ethinictity
Georgia,Villa Rica,0,Disability
Georgia,Villa Rica,0,Gender
Georgia,Villa Rica,0,Gender Identity
Idaho,Ada,0,Race
Idaho,Ada,1,Religion
Idaho,Ada,0,Sexual Orientation
Idaho,Ada,0,Ethinictity
Idaho,Ada,0,Disability
Idaho,Ada,0,Gender
Idaho,Ada,0,Gender Identity
Idaho,Boise,8,Race
Idaho,Boise,1,Religion
Idaho,Boise,4,Sexual Orientation
Idaho,Boise,0,Ethinictity
Idaho,Boise,0,Disability
